Document_ID,Company_Name,Statement,Financial_Year,Quarter,Revenue,Expenses,Profit,Assets,Liabilities,Equity,Profit_Margin,Profit_Category,Year,Growth_Rate,Debt_to_Equity_Ratio,Return_on_Assets,Current_Ratio,Cash_Flow,Investment_Score,Risk_Level
DOC_1831,Branch and Sons,"For Q3 2022, the firm achieved a -1.91% growth rate, with total revenue of 22778184.38, profit of 1047384.96, and categorized as High risk.",2020-2021,Q3,22778184.38,21730799.42,1047384.96,11872410.3,12438671.05,-566260.75,4.6,Low,2022,-1.91,-21.97,8.82,2.52,1023517.15,50.97,High
DOC_1832,"Mitchell, Zimmerman and Lopez","Revenue for Q3 2024 was 27387867.69 with corresponding expenses of 6168653.84, leading to a profit of 21219213.85. Risk profile: Low.",2019-2020,Q3,27387867.69,6168653.84,21219213.85,99895527.28,47945627.6,51949899.68,77.48,High,2024,7.25,0.92,21.24,2.18,22318535.68,80.82,Low
DOC_1833,Sampson-Rogers,"For Q1 2024, the firm achieved a 9.94% growth rate, with total revenue of 16623352.75, profit of 5799767.41, and categorized as Low risk.",2024-2025,Q1,16623352.75,10823585.34,5799767.41,25574549.75,35363114.02,-9788564.27,34.89,High,2024,9.94,-3.61,22.68,2.01,6130843.85,92.69,Low
DOC_1834,Smith-Porter,"During Q4 2018, revenue totaled 48779809.39, while expenses were 16285254.96. The profit outcome was 32494554.43, marking a High performance category.",2024-2025,Q4,48779809.39,16285254.96,32494554.43,2125485.63,6189288.51,-4063802.88,66.61,High,2018,16.64,-1.52,1528.81,1.72,30558503.58,54.88,High
DOC_1835,"Smith, Sandoval and Tucker","In Q2 2024, the organization maintained a growth rate of 5.38%, achieving Low profit levels and High investment risk.",2023-2024,Q2,2107829.57,15488084.1,-13380254.53,14670229.82,31739528.18,-17069298.36,-634.79,Low,2024,5.38,-1.86,-91.21,2.41,-12279194.87,55.02,High
DOC_1836,Herrera Ltd,The firm achieved a profit of 17801516.94 during Q4 2022 with total revenue reaching 42441052.74 and expenses of 24639535.8. The risk level was assessed as Low.,2024-2025,Q4,42441052.74,24639535.8,17801516.94,71201072.47,22363347.23,48837725.24,41.94,High,2022,15.33,0.46,25.0,2.69,17775080.2,80.53,Low
DOC_1837,Williams-Allen,"In Q4 2024, the company recorded a revenue of 46513474.43 and expenses of 5245961.65, resulting in a profit of 41267512.78. Overall performance was classified as High.",2019-2020,Q4,46513474.43,5245961.65,41267512.78,46700857.14,23084226.52,23616630.62,88.72,High,2024,22.61,0.98,88.37,2.29,42294701.19,85.06,Low
DOC_1838,Jones-Gonzalez,"In Q3 2018, the organization maintained a growth rate of 15.61%, achieving High profit levels and High investment risk.",2023-2024,Q3,34047410.17,9523395.27,24524014.9,68259489.64,2014839.44,66244650.2,72.03,High,2018,15.61,0.03,35.93,2.64,23842439.58,50.72,High
DOC_1839,Mccarthy-Mason,"In Q1 2021, the organization maintained a growth rate of -3.68%, achieving Low profit levels and High investment risk.",2024-2025,Q1,16288990.88,25062764.11,-8773773.23,6916526.58,39373446.68,-32456920.1,-53.86,Low,2021,-3.68,-1.21,-126.85,1.01,-8570919.6,50.51,High
DOC_1840,"Becker, Rodriguez and Gilbert","For Q4 2021, financial growth stood at -1.47%, with profit margins rated as High and overall investment risk categorized as High.",2020-2021,Q4,20388298.77,11120004.61,9268294.16,72281991.38,36160742.85,36121248.53,45.46,High,2021,-1.47,1.0,12.82,2.75,9329393.3,46.09,High
DOC_1841,"Franklin, Powell and Benson","In Q4 2021, the organization maintained a growth rate of 6.48%, achieving Low profit levels and High investment risk.",2020-2021,Q4,21157705.8,21457611.79,-299905.99,51569347.38,35227000.15,16342347.23,-1.42,Low,2021,6.48,2.16,-0.58,2.09,-288016.45,71.07,High
DOC_1842,"Davis, Mendez and Mccormick","For Q2 2023, the firm achieved a 15.52% growth rate, with total revenue of 43053256.93, profit of 16867481.6, and categorized as Low risk.",2021-2022,Q2,43053256.93,26185775.33,16867481.6,56906442.14,12335414.06,44571028.08,39.18,High,2023,15.52,0.28,29.64,1.0,15808497.34,93.62,Low
DOC_1843,"Richmond, Love and Brooks",The firm achieved a profit of 48214348.53 during Q3 2020 with total revenue reaching 48907063.63 and expenses of 692715.1. The risk level was assessed as High.,2021-2022,Q3,48907063.63,692715.1,48214348.53,49247708.3,18124542.67,31123165.63,98.58,High,2020,-8.55,0.58,97.9,0.51,51123785.82,46.9,High
DOC_1844,Robinson Inc,"During Q3 2020, revenue totaled 28565180.79, while expenses were 14594234.36. The profit outcome was 13970946.43, marking a High performance category.",2020-2021,Q3,28565180.79,14594234.36,13970946.43,50994269.96,23450525.27,27543744.69,48.91,High,2020,-9.55,0.85,27.4,2.05,14980267.95,74.75,Low
DOC_1845,Stanton Ltd,"In Q3 2018, the company recorded a revenue of 27098821.82 and expenses of 23137129.19, resulting in a profit of 3961692.63. Overall performance was classified as Medium.",2022-2023,Q3,27098821.82,23137129.19,3961692.63,72909398.34,33612720.2,39296678.14,14.62,Medium,2018,0.56,0.86,5.43,2.35,4003221.35,86.56,Medium
DOC_1846,"Parsons, Dunn and Schneider","In Q1 2018, the company recorded a revenue of 4792782.78 and expenses of 28457770.97, resulting in a profit of -23664988.19. Overall performance was classified as Low.",2018-2019,Q1,4792782.78,28457770.97,-23664988.19,32050615.12,12835447.11,19215168.01,-493.76,Low,2018,22.93,0.67,-73.84,1.43,-23983480.56,56.32,High
DOC_1847,Vance-Fox,"For Q3 2020, financial growth stood at 16.14%, with profit margins rated as Low and overall investment risk categorized as High.",2022-2023,Q3,23706123.55,28872545.98,-5166422.43,60594558.44,40480606.66,20113951.78,-21.79,Low,2020,16.14,2.01,-8.53,1.75,-4868773.33,56.77,High
DOC_1848,"Maldonado, Rodriguez and Hall","Revenue for Q2 2022 was 14772696.52 with corresponding expenses of 628742.12, leading to a profit of 14143954.4. Risk profile: High.",2022-2023,Q2,14772696.52,628742.12,14143954.4,15944900.06,44372599.66,-28427699.6,95.74,High,2022,13.6,-1.56,88.71,1.17,15165484.75,53.24,High
DOC_1849,"James, Miller and Marks","During Q3 2018, revenue totaled 39713441.41, while expenses were 18760625.65. The profit outcome was 20952815.76, marking a High performance category.",2019-2020,Q3,39713441.41,18760625.65,20952815.76,97599292.2,11833169.29,85766122.91,52.76,High,2018,-1.05,0.14,21.47,0.7,20963277.63,90.59,Low
DOC_1850,Hughes-Walker,"During Q4 2020, revenue totaled 31501793.85, while expenses were 26801811.88. The profit outcome was 4699981.97, marking a Medium performance category.",2019-2020,Q4,31501793.85,26801811.88,4699981.97,57019278.19,48654177.44,8365100.75,14.92,Medium,2020,6.64,5.82,8.24,2.81,4270201.62,42.57,High
DOC_1851,Castro-Franklin,The firm achieved a profit of 5251558.59 during Q3 2024 with total revenue reaching 19970504.08 and expenses of 14718945.49. The risk level was assessed as Low.,2024-2025,Q3,19970504.08,14718945.49,5251558.59,42144633.72,11056529.03,31088104.69,26.3,High,2024,14.2,0.36,12.46,1.18,5556205.48,89.47,Low
DOC_1852,Ward-Marsh,"During Q3 2024, revenue totaled 9911190.49, while expenses were 4048592.7. The profit outcome was 5862597.79, marking a High performance category.",2020-2021,Q3,9911190.49,4048592.7,5862597.79,5963693.61,10594026.33,-4630332.72,59.15,High,2024,9.89,-2.29,98.3,1.03,6091444.46,41.93,High
DOC_1853,Mann and Sons,"Q1 2018 performance shows revenue at 27334159.36, expenses at 3330937.62, and profit reaching 24003221.74. The period closed with a High margin.",2023-2024,Q1,27334159.36,3330937.62,24003221.74,30932609.0,37981452.62,-7048843.62,87.81,High,2018,-3.59,-5.39,77.6,1.18,22900543.75,53.11,High
DOC_1854,Ward Inc,"For Q3 2020, the firm achieved a -7.72% growth rate, with total revenue of 36614532.81, profit of 12759545.79, and categorized as Low risk.",2023-2024,Q3,36614532.81,23854987.02,12759545.79,19820600.49,6108208.53,13712391.96,34.85,High,2020,-7.72,0.45,64.38,2.15,13441723.2,63.81,Low
DOC_1855,"Huerta, Owens and Allen","In Q2 2018, the company recorded a revenue of 46868092.35 and expenses of 14634576.3, resulting in a profit of 32233516.05. Overall performance was classified as High.",2019-2020,Q2,46868092.35,14634576.3,32233516.05,58799135.78,22188277.36,36610858.42,68.77,High,2018,1.1,0.61,54.82,2.72,35357261.74,53.99,High
DOC_1856,Young-Jimenez,"Q2 2024 performance shows revenue at 4762660.46, expenses at 29524901.66, and profit reaching -24762241.2. The period closed with a Low margin.",2020-2021,Q2,4762660.46,29524901.66,-24762241.2,16193857.04,46406749.85,-30212892.81,-519.92,Low,2024,22.78,-1.54,-152.91,0.86,-26232514.66,87.68,High
DOC_1857,Johnston Group,"Q2 2021 performance shows revenue at 27141710.16, expenses at 23440448.58, and profit reaching 3701261.58. The period closed with a Medium margin.",2020-2021,Q2,27141710.16,23440448.58,3701261.58,60284023.44,20167204.44,40116819.0,13.64,Medium,2021,15.57,0.5,6.14,2.31,3356734.6,55.97,High
DOC_1858,Rivera and Sons,2021 Q4 results indicate a profit of 25962150.64 with -5.18% growth and classified as Low risk under High margin.,2023-2024,Q4,49229651.53,23267500.89,25962150.64,57946627.8,28318197.83,29628429.97,52.74,High,2021,-5.18,0.96,44.8,2.26,27903445.97,88.46,Low
DOC_1859,Mccarthy LLC,The firm achieved a profit of 11435900.81 during Q2 2020 with total revenue reaching 14612153.55 and expenses of 3176252.74. The risk level was assessed as High.,2020-2021,Q2,14612153.55,3176252.74,11435900.81,38909454.85,11211662.37,27697792.48,78.26,High,2020,10.48,0.4,29.39,1.87,12505426.98,59.3,High
DOC_1860,"Wilson, Williams and Gill","For Q4 2021, financial growth stood at 1.07%, with profit margins rated as High and overall investment risk categorized as Low.",2020-2021,Q4,22091729.7,12584983.22,9506746.48,63416448.88,49700624.69,13715824.19,43.03,High,2021,1.07,3.62,14.99,1.16,10072182.28,79.91,Low
DOC_1861,Moore LLC,"In Q3 2024, the organization maintained a growth rate of -3.77%, achieving High profit levels and Low investment risk.",2020-2021,Q3,39260010.2,7560479.16,31699531.04,85267323.83,40683394.61,44583929.22,80.74,High,2024,-3.77,0.91,37.18,1.91,33339283.53,79.83,Low
DOC_1862,Johnson Inc,"In Q3 2021, the organization maintained a growth rate of 15.02%, achieving Low profit levels and High investment risk.",2021-2022,Q3,5473685.14,27456081.85,-21982396.71,94247483.18,25816646.77,68430836.41,-401.6,Low,2021,15.02,0.38,-23.32,1.27,-23081664.89,78.86,High
DOC_1863,"Walker, Lane and Pratt",2020 Q1 results indicate a profit of -20793016.36 with -4.84% growth and classified as High risk under Low margin.,2024-2025,Q1,4193263.69,24986280.05,-20793016.36,18490511.72,7828933.63,10661578.09,-495.87,Low,2020,-4.84,0.73,-112.45,1.76,-21967784.46,91.29,High
DOC_1864,Bailey LLC,"The company's Q4 2024 financials reflect a Low margin and High risk, supported by 18.13% growth in profitability.",2020-2021,Q4,1699302.96,27342639.22,-25643336.26,11547609.16,33466047.81,-21918438.65,-1509.05,Low,2024,18.13,-1.53,-222.07,1.92,-25425805.63,86.11,High
DOC_1865,Carpenter-Caldwell,"Q1 2024 performance shows revenue at 6188529.47, expenses at 6619847.36, and profit reaching -431317.89. The period closed with a Low margin.",2020-2021,Q1,6188529.47,6619847.36,-431317.89,40234551.69,26594633.54,13639918.15,-6.97,Low,2024,3.19,1.95,-1.07,2.5,-389129.13,79.24,High
DOC_1866,Brown-Stanton,"The company's Q3 2020 financials reflect a High margin and High risk, supported by 10.73% growth in profitability.",2020-2021,Q3,31795321.0,24939012.04,6856308.96,81056335.1,13963214.91,67093120.19,21.56,High,2020,10.73,0.21,8.46,1.04,6737517.75,51.14,High
DOC_1867,"Gregory, Wright and Fuller","For Q1 2024, financial growth stood at -3.13%, with profit margins rated as High and overall investment risk categorized as High.",2024-2025,Q1,37074416.46,11387706.54,25686709.92,45854507.38,37966786.02,7887721.36,69.28,High,2024,-3.13,4.81,56.02,2.16,27231093.76,45.33,High
DOC_1868,Curtis-Williams,"Q3 2024 performance shows revenue at 24695904.88, expenses at 20546794.21, and profit reaching 4149110.67. The period closed with a Medium margin.",2023-2024,Q3,24695904.88,20546794.21,4149110.67,70689944.56,28710018.15,41979926.41,16.8,Medium,2024,12.52,0.68,5.87,2.02,3835295.12,52.55,High
DOC_1869,Ibarra-Stevens,"In Q3 2021, the organization maintained a growth rate of 1.62%, achieving Low profit levels and High investment risk.",2024-2025,Q3,3660972.03,26275859.55,-22614887.52,95101016.32,24907985.83,70193030.49,-617.73,Low,2021,1.62,0.35,-23.78,1.13,-24103712.23,45.86,High
DOC_1870,Thompson PLC,"In Q2 2020, the company recorded a revenue of 7061248.75 and expenses of 21674332.71, resulting in a profit of -14613083.96. Overall performance was classified as Low.",2022-2023,Q2,7061248.75,21674332.71,-14613083.96,20853484.23,17573876.81,3279607.42,-206.95,Low,2020,10.91,5.36,-70.08,1.96,-15395366.35,92.59,High
DOC_1871,Moore Inc,"The company's Q3 2018 financials reflect a Low margin and High risk, supported by 21.77% growth in profitability.",2020-2021,Q3,8627018.3,27623341.25,-18996322.95,53612545.29,49746974.13,3865571.16,-220.2,Low,2018,21.77,12.87,-35.43,2.0,-19613513.31,52.86,High
DOC_1872,Sims-Michael,"Revenue for Q2 2019 was 3050118.94 with corresponding expenses of 22266954.47, leading to a profit of -19216835.53. Risk profile: High.",2023-2024,Q2,3050118.94,22266954.47,-19216835.53,66243491.08,36699631.95,29543859.13,-630.04,Low,2019,22.16,1.24,-29.01,0.68,-19870606.17,81.6,High
DOC_1873,Weber and Sons,"Q1 2024 performance shows revenue at 14633235.9, expenses at 19837564.59, and profit reaching -5204328.69. The period closed with a Low margin.",2019-2020,Q1,14633235.9,19837564.59,-5204328.69,91886708.79,48546500.77,43340208.02,-35.57,Low,2024,-2.03,1.12,-5.66,1.96,-5660002.71,55.19,High
DOC_1874,Collins-Tapia,"For Q3 2022, the firm achieved a 2.43% growth rate, with total revenue of 48533659.8, profit of 43251753.46, and categorized as High risk.",2021-2022,Q3,48533659.8,5281906.34,43251753.46,5576240.42,22075752.77,-16499512.35,89.12,High,2022,2.43,-1.34,775.64,2.06,42529678.01,40.52,High
DOC_1875,Williams-Friedman,The firm achieved a profit of 19608328.05 during Q1 2021 with total revenue reaching 25181081.63 and expenses of 5572753.58. The risk level was assessed as Low.,2019-2020,Q1,25181081.63,5572753.58,19608328.05,11462397.33,46822821.25,-35360423.92,77.87,High,2021,8.48,-1.32,171.07,1.64,21358085.86,87.31,Low
DOC_1876,"Fischer, Escobar and Hamilton","Q3 2024 performance shows revenue at 27793380.75, expenses at 29287066.68, and profit reaching -1493685.93. The period closed with a Low margin.",2024-2025,Q3,27793380.75,29287066.68,-1493685.93,43417737.52,42115924.03,1301813.49,-5.37,Low,2024,17.64,32.35,-3.44,2.02,-1387767.57,57.1,High
DOC_1877,"Best, Richmond and Brown","For Q3 2019, the firm achieved a 5.09% growth rate, with total revenue of 46179456.25, profit of 35775972.44, and categorized as Low risk.",2023-2024,Q3,46179456.25,10403483.81,35775972.44,29292367.23,8095981.43,21196385.8,77.47,High,2019,5.09,0.38,122.13,0.5,36384379.7,62.25,Low
DOC_1878,Schmidt PLC,2018 Q4 results indicate a profit of -12654608.23 with -4.95% growth and classified as High risk under Low margin.,2022-2023,Q4,6994052.37,19648660.6,-12654608.23,34524890.5,5446309.62,29078580.88,-180.93,Low,2018,-4.95,0.19,-36.65,2.14,-13091960.46,89.03,High
DOC_1879,Stevenson PLC,"Revenue for Q4 2023 was 3376317.73 with corresponding expenses of 4223002.23, leading to a profit of -846684.5. Risk profile: High.",2018-2019,Q4,3376317.73,4223002.23,-846684.5,47810456.55,37213087.13,10597369.42,-25.08,Low,2023,-4.12,3.51,-1.77,2.85,-903279.43,65.58,High
DOC_1880,Villanueva-Kelly,"Revenue for Q4 2020 was 49433688.9 with corresponding expenses of 13549576.85, leading to a profit of 35884112.05. Risk profile: High.",2021-2022,Q4,49433688.9,13549576.85,35884112.05,87076729.58,44061479.11,43015250.47,72.59,High,2020,-2.78,1.02,41.21,1.83,33089895.11,58.77,High
DOC_1881,Jackson-Humphrey,"Revenue for Q3 2023 was 8140503.08 with corresponding expenses of 25374128.88, leading to a profit of -17233625.8. Risk profile: High.",2022-2023,Q3,8140503.08,25374128.88,-17233625.8,7260790.2,28065169.49,-20804379.29,-211.7,Low,2023,19.79,-1.35,-237.35,1.82,-16577260.55,71.98,High
DOC_1882,Young LLC,"For Q2 2024, financial growth stood at 11.41%, with profit margins rated as Low and overall investment risk categorized as High.",2020-2021,Q2,5306670.45,11674885.5,-6368215.05,84204288.02,40576027.94,43628260.08,-120.0,Low,2024,11.41,0.93,-7.56,0.74,-6636235.87,53.87,High
DOC_1883,"George, Jones and Robles","During Q2 2023, revenue totaled 22747320.66, while expenses were 10117252.35. The profit outcome was 12630068.31, marking a High performance category.",2019-2020,Q2,22747320.66,10117252.35,12630068.31,48233939.19,17995032.55,30238906.64,55.52,High,2023,24.09,0.6,26.19,1.17,12556898.67,53.55,High
DOC_1884,"Waters, Smith and Smith","For Q2 2022, financial growth stood at 8.7%, with profit margins rated as High and overall investment risk categorized as Low.",2018-2019,Q2,36985102.71,19379958.84,17605143.87,40000775.63,17047044.77,22953730.86,47.6,High,2022,8.7,0.74,44.01,2.61,19186129.87,82.74,Low
DOC_1885,"Rose, Wade and Kelly",The firm achieved a profit of 14120883.54 during Q2 2023 with total revenue reaching 41979336.16 and expenses of 27858452.62. The risk level was assessed as Low.,2024-2025,Q2,41979336.16,27858452.62,14120883.54,73507252.92,29294592.94,44212659.98,33.64,High,2023,4.9,0.66,19.21,1.62,14928339.26,92.12,Low
DOC_1886,"Turner, Johnson and Thomas","In Q2 2021, the organization maintained a growth rate of -4.44%, achieving High profit levels and High investment risk.",2024-2025,Q2,45626604.15,10639864.63,34986739.52,30590384.62,25636442.67,4953941.95,76.68,High,2021,-4.44,5.17,114.37,2.67,34561655.11,42.8,High
DOC_1887,Owens Group,"Q2 2018 performance shows revenue at 28385659.28, expenses at 10452102.01, and profit reaching 17933557.27. The period closed with a High margin.",2022-2023,Q2,28385659.28,10452102.01,17933557.27,48855986.14,8945526.04,39910460.1,63.18,High,2018,12.64,0.22,36.71,2.67,18403205.95,53.16,High
DOC_1888,Barron-Miller,"During Q2 2024, revenue totaled 1610472.37, while expenses were 22055184.62. The profit outcome was -20444712.25, marking a Low performance category.",2020-2021,Q2,1610472.37,22055184.62,-20444712.25,67083625.68,47956737.95,19126887.73,-1269.49,Low,2024,-2.77,2.51,-30.48,1.01,-20714027.31,84.59,High
DOC_1889,Thomas-Oneal,"For Q1 2019, the firm achieved a 12.65% growth rate, with total revenue of 5471287.08, profit of 1083087.46, and categorized as Medium risk.",2022-2023,Q1,5471287.08,4388199.62,1083087.46,35655894.09,3322831.99,32333062.1,19.8,Medium,2019,12.65,0.1,3.04,0.7,981490.62,73.6,Medium
DOC_1890,Miles-Saunders,"Revenue for Q2 2022 was 27669236.42 with corresponding expenses of 3302595.55, leading to a profit of 24366640.87. Risk profile: High.",2019-2020,Q2,27669236.42,3302595.55,24366640.87,15146253.87,25073343.6,-9927089.73,88.06,High,2022,14.38,-2.53,160.88,2.16,24212073.78,44.99,High
DOC_1891,Bryant-Harrington,"Q1 2020 performance shows revenue at 33662853.46, expenses at 20005603.3, and profit reaching 13657250.16. The period closed with a High margin.",2020-2021,Q1,33662853.46,20005603.3,13657250.16,26132405.29,39463410.11,-13331004.82,40.57,High,2020,-4.45,-2.96,52.26,1.81,12503559.93,81.33,Low
DOC_1892,"Bowers, Allen and Barker","In Q1 2023, the organization maintained a growth rate of 23.07%, achieving Low profit levels and High investment risk.",2019-2020,Q1,8398091.12,27091591.86,-18693500.74,13034645.87,29824194.66,-16789548.79,-222.59,Low,2023,23.07,-1.78,-143.41,1.99,-18769153.04,88.27,High
DOC_1893,"Rollins, Mccullough and Rhodes","For Q3 2022, financial growth stood at -8.34%, with profit margins rated as Low and overall investment risk categorized as High.",2018-2019,Q3,2400848.12,25794010.78,-23393162.66,69878526.25,8903437.58,60975088.67,-974.37,Low,2022,-8.34,0.15,-33.48,2.72,-25328947.56,42.67,High
DOC_1894,Cordova-Harris,"Q1 2021 performance shows revenue at 20637917.46, expenses at 18532533.34, and profit reaching 2105384.12. The period closed with a Medium margin.",2024-2025,Q1,20637917.46,18532533.34,2105384.12,10733083.33,7412872.5,3320210.83,10.2,Medium,2021,-8.16,2.23,19.62,1.25,2002391.61,45.57,High
DOC_1895,Jennings Ltd,"The company's Q1 2020 financials reflect a High margin and High risk, supported by -0.82% growth in profitability.",2018-2019,Q1,40631393.67,6356569.43,34274824.24,68295107.7,23511406.76,44783700.94,84.36,High,2020,-0.82,0.52,50.19,1.53,36574520.85,58.56,High
DOC_1896,Jackson and Sons,"Revenue for Q4 2022 was 42392985.86 with corresponding expenses of 4370590.65, leading to a profit of 38022395.21. Risk profile: High.",2021-2022,Q4,42392985.86,4370590.65,38022395.21,25037742.38,1950360.43,23087381.95,89.69,High,2022,23.58,0.08,151.86,2.14,41352568.41,42.78,High
DOC_1897,"Robinson, Newman and Young","Q1 2019 performance shows revenue at 46035316.28, expenses at 18218656.62, and profit reaching 27816659.66. The period closed with a High margin.",2024-2025,Q1,46035316.28,18218656.62,27816659.66,5230179.94,5685331.59,-455151.65,60.42,High,2019,6.83,-12.49,531.85,2.3,25036446.66,75.94,Low
DOC_1898,Richardson-Solis,"For Q2 2023, the firm achieved a 19.07% growth rate, with total revenue of 17641770.5, profit of 10336607.52, and categorized as Low risk.",2020-2021,Q2,17641770.5,7305162.98,10336607.52,89590262.94,6018247.79,83572015.15,58.59,High,2023,19.07,0.07,11.54,2.63,10487822.26,80.9,Low
DOC_1899,Hawkins and Sons,"In Q3 2023, the organization maintained a growth rate of 23.28%, achieving High profit levels and Low investment risk.",2019-2020,Q3,20896695.23,12759971.13,8136724.1,69854807.66,27930434.62,41924373.04,38.94,High,2023,23.28,0.67,11.65,0.85,7885439.75,90.73,Low
DOC_1900,"King, Mills and Cardenas","Q2 2022 performance shows revenue at 3054525.5, expenses at 18593860.22, and profit reaching -15539334.72. The period closed with a Low margin.",2020-2021,Q2,3054525.5,18593860.22,-15539334.72,95264620.61,34198907.51,61065713.1,-508.73,Low,2022,2.48,0.56,-16.31,0.88,-16245178.11,71.99,High
DOC_1901,Ford-Gibson,"In Q3 2020, the organization maintained a growth rate of 13.08%, achieving High profit levels and Low investment risk.",2019-2020,Q3,39796369.57,22510755.76,17285613.81,32824414.88,4541040.31,28283374.57,43.44,High,2020,13.08,0.16,52.66,1.48,18449094.8,65.55,Low
DOC_1902,"Weber, Walker and Johnson","Revenue for Q2 2018 was 35697568.31 with corresponding expenses of 26870994.95, leading to a profit of 8826573.36. Risk profile: Low.",2023-2024,Q2,35697568.31,26870994.95,8826573.36,22713566.49,18859712.46,3853854.03,24.73,High,2018,19.52,4.89,38.86,2.42,8921313.19,76.43,Low
DOC_1903,Mcknight LLC,"During Q4 2020, revenue totaled 6760748.18, while expenses were 3888014.04. The profit outcome was 2872734.14, marking a High performance category.",2023-2024,Q4,6760748.18,3888014.04,2872734.14,6567023.67,29245674.82,-22678651.15,42.49,High,2020,-2.43,-1.29,43.74,0.58,2794967.59,44.16,High
DOC_1904,Moses-Powell,"For Q4 2021, financial growth stood at 24.16%, with profit margins rated as Low and overall investment risk categorized as High.",2023-2024,Q4,3913863.35,13717930.99,-9804067.64,66044475.76,25346042.43,40698433.33,-250.5,Low,2021,24.16,0.62,-14.84,2.75,-10135009.79,56.36,High
DOC_1905,Cooper-Vincent,"Q4 2022 performance shows revenue at 11472745.54, expenses at 6550792.02, and profit reaching 4921953.52. The period closed with a High margin.",2018-2019,Q4,11472745.54,6550792.02,4921953.52,62139073.61,40943282.85,21195790.76,42.9,High,2022,20.55,1.93,7.92,1.06,5110642.21,91.26,Low
DOC_1906,Wright LLC,2019 Q4 results indicate a profit of 8464943.71 with 2.37% growth and classified as High risk under High margin.,2020-2021,Q4,26659498.69,18194554.98,8464943.71,58661637.01,20165703.17,38495933.84,31.75,High,2019,2.37,0.52,14.43,1.63,7810812.07,50.39,High
DOC_1907,"Knight, Torres and Brown","In Q4 2023, the organization maintained a growth rate of -1.08%, achieving High profit levels and Low investment risk.",2024-2025,Q4,42373832.04,25544261.59,16829570.45,36138141.31,6955849.53,29182291.78,39.72,High,2023,-1.08,0.24,46.57,1.22,15678839.45,90.59,Low
DOC_1908,Gilbert-Perez,"Revenue for Q2 2019 was 38936133.24 with corresponding expenses of 3682704.08, leading to a profit of 35253429.16. Risk profile: High.",2024-2025,Q2,38936133.24,3682704.08,35253429.16,57570362.16,7328442.15,50241920.01,90.54,High,2019,23.05,0.15,61.24,1.3,36162156.29,56.43,High
DOC_1909,"Diaz, Singleton and Jones","Q1 2021 performance shows revenue at 46034996.62, expenses at 21620932.67, and profit reaching 24414063.95. The period closed with a High margin.",2021-2022,Q1,46034996.62,21620932.67,24414063.95,20365043.05,35654173.22,-15289130.17,53.03,High,2021,8.11,-2.33,119.88,1.84,25641266.76,47.93,High
DOC_1910,Phillips-Becker,2021 Q3 results indicate a profit of 9836822.91 with 0.82% growth and classified as Low risk under High margin.,2023-2024,Q3,19787548.24,9950725.33,9836822.91,89191532.19,23114481.32,66077050.87,49.71,High,2021,0.82,0.35,11.03,1.07,10685411.02,64.76,Low
DOC_1911,"Black, Weaver and Taylor","In Q2 2019, the company recorded a revenue of 45437806.04 and expenses of 13115065.29, resulting in a profit of 32322740.75. Overall performance was classified as High.",2021-2022,Q2,45437806.04,13115065.29,32322740.75,13529123.1,42374753.9,-28845630.8,71.14,High,2019,-9.51,-1.47,238.91,0.78,33152471.3,81.17,Low
DOC_1912,Spears-Garcia,"In Q2 2020, the organization maintained a growth rate of 23.36%, achieving Low profit levels and High investment risk.",2019-2020,Q2,5083788.2,6073622.1,-989833.9,5425396.27,8266363.59,-2840967.32,-19.47,Low,2020,23.36,-2.91,-18.24,1.45,-1025871.26,56.59,High
DOC_1913,"Patrick, Martinez and Banks","In Q2 2023, the organization maintained a growth rate of 11.14%, achieving High profit levels and Low investment risk.",2022-2023,Q2,32676393.08,3848921.65,28827471.43,92696396.72,22967641.31,69728755.41,88.22,High,2023,11.14,0.33,31.1,2.72,27020908.96,75.56,Low
DOC_1914,"Burgess, Tucker and Rodriguez","Revenue for Q2 2023 was 30703871.38 with corresponding expenses of 8372522.41, leading to a profit of 22331348.97. Risk profile: High.",2024-2025,Q2,30703871.38,8372522.41,22331348.97,66889589.72,7595302.05,59294287.67,72.73,High,2023,-6.98,0.13,33.39,0.84,23874894.46,57.5,High
DOC_1915,"Smith, Davis and Lawrence","During Q4 2021, revenue totaled 12264872.15, while expenses were 21309588.21. The profit outcome was -9044716.06, marking a Low performance category.",2018-2019,Q4,12264872.15,21309588.21,-9044716.06,29897271.07,5153923.74,24743347.33,-73.74,Low,2021,-3.47,0.21,-30.25,2.86,-8463036.68,67.59,High
DOC_1916,Booker-Garcia,The firm achieved a profit of 7869795.83 during Q2 2022 with total revenue reaching 17844237.43 and expenses of 9974441.6. The risk level was assessed as High.,2019-2020,Q2,17844237.43,9974441.6,7869795.83,87625354.45,41902847.1,45722507.35,44.1,High,2022,4.9,0.92,8.98,1.37,8640030.39,51.66,High
DOC_1917,Thomas-Fleming,"Q1 2023 performance shows revenue at 39723681.63, expenses at 20106290.02, and profit reaching 19617391.61. The period closed with a High margin.",2018-2019,Q1,39723681.63,20106290.02,19617391.61,7511267.19,9211315.8,-1700048.61,49.38,High,2023,9.65,-5.42,261.17,1.16,18258653.45,85.79,Low
